Unnamed: 0,Date,Team,Acquired,Relinquished,Notes
20458.0,2014-03-09,Celtics, Avery Bradley,,activated from IL
20459.0,2014-03-09,Raptors, Dwight Buycks,,activated from IL
20460.0,2014-03-10,Heat,, Greg Oden,placed on IL
20461.0,2014-03-10,Heat, DeAndre Liggins,,activated from IL
20462.0,2014-03-10,Magic,, Adonis Thomas,placed on IL
20463.0,2014-03-10,Magic, Victor Oladipo,,activated from IL
20464.0,2014-03-10,Nets,, Andrei Kirilenko,placed on IL with sprained right ankle
20465.0,2014-03-11,Mavericks,, Jae Crowder,placed on IL with strained abdominal muscle
20466.0,2014-03-11,Mavericks, Gal Mekel,,activated from IL
20467.0,2014-03-11,Pacers,, Ian Mahinmi,placed on IL with bruised left hip
20468.0,2014-03-11,Pacers, Andrew Bynum,,activated from IL
20469.0,2014-03-11,Warriors, Nemanja Nedovic,,activated from IL
20470.0,2014-03-12,Jazz,, John Lucas III,placed on IL with ankle injury
20471.0,2014-03-12,Jazz, Malcolm Thomas (b. 1988-11-08),,activated from IL
20472.0,2014-03-12,Magic,, Adonis Thomas,placed on IL
20473.0,2014-03-12,Magic, Dewayne Dedmon,,activated from IL
20474.0,2014-03-12,Suns, Eric Bledsoe,,activated from IL
20475.0,2014-03-14,Jazz,, Marvin Williams,placed on IL with strained back
20476.0,2014-03-14,Jazz, Andris Biedrins,,activated from IL
20477.0,2014-03-14,Pacers,, Andrew Bynum,placed on IL with knee injury
20478.0,2014-03-14,Pacers, C.J. Watson,,activated from IL
20479.0,2014-03-14,Pacers, Ian Mahinmi,,activated from IL
20480.0,2014-03-14,Raptors,, Dwight Buycks,placed on IL
20481.0,2014-03-14,Raptors, Julyan Stone,,activated from IL
20482.0,2014-03-14,Wizards, Kevin Seraphin,,activated from IL
20483.0,2014-03-14,Heat,, Justin Hamilton (Anthony),placed on IL
20484.0,2014-03-15,76ers,, Arnett Moultrie,placed on IL
20485.0,2014-03-15,76ers, Brandon Davies,,activated from IL
20486.0,2014-03-15,Nets,, Kevin Garnett,placed on IL with back spasms
20487.0,2014-03-15,Nets, Andrei Kirilenko,,activated from IL
20488.0,2014-03-15,Pacers,, C.J. Watson,placed on IL with strained right hamstring / elbow injury (CBC)
20489.0,2014-03-15,Pacers, Andrew Bynum,,activated from IL
20490.0,2014-03-16,Blazers,, LaMarcus Aldridge,placed on IL with bruised lower back
20491.0,2014-03-16,Blazers, Allen Crabbe,,activated from IL
20492.0,2014-03-16,Jazz,, Andris Biedrins,placed on IL with left shoulder injury
20493.0,2014-03-16,Jazz,, Malcolm Thomas (b. 1988-11-08),placed on IL
20494.0,2014-03-16,Jazz, John Lucas III,,activated from IL
20495.0,2014-03-16,Jazz, Marvin Williams,,activated from IL
20496.0,2014-03-16,Mavericks,, Gal Mekel,placed on IL
20497.0,2014-03-16,Mavericks, Jae Crowder,,activated from IL
20498.0,2014-03-17,Pacers,, Andrew Bynum,placed on IL with knee injury (out for season)
20499.0,2014-03-18,Cavaliers,, Kyrie Irving,placed on IL with strained left bicep
20500.0,2014-03-18,Heat,, Dwyane Wade,placed on IL for rest
20501.0,2014-03-18,Heat, James Jones (Andrew),,activated from IL
20502.0,2014-03-18,Warriors,, Andre Iguodala,placed on IL with right knee injury
20503.0,2014-03-18,Warriors,, Andrew Bogut,placed on IL with ankle inflammation (CBC) / knee injury (P)
20504.0,2014-03-18,Warriors, Ognjen Kuzmic / Ognen Kuzmic,,activated from IL
20505.0,2014-03-18,Cavaliers, Sergey Karasev,,activated from IL
20506.0,2014-03-19,Heat,, Greg Oden,placed on IL (P)
20507.0,2014-03-19,Heat,, LeBron James,placed on IL with back spasms
20508.0,2014-03-19,Heat, Dwyane Wade,,activated from IL
20509.0,2014-03-19,Heat, Justin Hamilton (Anthony),,activated from IL
20510.0,2014-03-19,Raptors,, Jonas Valanciunas,placed on IL with back injury
20511.0,2014-03-19,Raptors, Dwight Buycks,,activated from IL
20512.0,2014-03-20,Warriors,, Nemanja Nedovic,placed on IL
20513.0,2014-03-20,Warriors, Andrew Bogut,,activated from IL
20514.0,2014-03-21,Heat,, Justin Hamilton (Anthony),placed on IL
20515.0,2014-03-21,Heat, LeBron James,,activated from IL
20516.0,2014-03-21,Lakers,, Jordan Farmar,placed on IL with strained right groin
20517.0,2014-03-21,Lakers, Steve Nash,,activated from IL
20518.0,2014-03-21,Raptors,, Julyan Stone,placed on IL
20519.0,2014-03-21,Raptors, Jonas Valanciunas,,activated from IL
20520.0,2014-03-22,Heat,, Dwyane Wade,placed on IL
20521.0,2014-03-22,Jazz,, Alec Burks,placed on IL with right ankle injury
20522.0,2014-03-22,Jazz, Malcolm Thomas (b. 1988-11-08),,activated from IL
20523.0,2014-03-22,Spurs,, Tim Duncan,placed on IL for rest
20524.0,2014-03-22,Spurs, Austin Daye,,activated from IL
20525.0,2014-03-24,Heat, Greg Oden,,activated from IL
20526.0,2014-03-24,Spurs,, Matt Bonner,placed on IL with strained right calf
20527.0,2014-03-24,Spurs, Tim Duncan,,activated from IL
20528.0,2014-03-27,Blazers, Allen Crabbe,,activated from IL
20529.0,2014-03-27,Blazers, LaMarcus Aldridge,,activated from IL
20530.0,2014-03-28,Heat,, Greg Oden,placed on IL with back spasms (out for season)
20531.0,2014-03-28,Heat,, Ray Allen,placed on IL with stomach virus
20532.0,2014-03-28,Heat, Justin Hamilton (Anthony),,activated from IL
20533.0,2014-03-28,Warriors,, Ognjen Kuzmic / Ognen Kuzmic,placed on IL
20534.0,2014-03-28,Warriors, Andre Iguodala,,activated from IL
20535.0,2014-03-28,Heat, Dwyane Wade,,activated from IL
20536.0,2014-03-30,Jazz,, Malcolm Thomas (b. 1988-11-08),placed on IL
20537.0,2014-03-30,Jazz, Alec Burks,,activated from IL
20538.0,2014-03-31,Raptors,, Dwight Buycks,placed on IL
20539.0,2014-03-31,Raptors, Patrick Patterson,,activated from IL
20540.0,2014-04-02,Cavaliers, Kyrie Irving,,activated from IL
20541.0,2014-04-02,Heat,, Dwyane Wade,placed on IL with strained left hamstring
20542.0,2014-04-02,Raptors,, Kyle Lowry,placed on IL with sore left knee
20543.0,2014-04-02,Raptors, Julyan Stone,,activated from IL
20544.0,2014-04-02,Timberwolves,, Nikola Pekovic,placed on IL with sore right ankle
20545.0,2014-04-02,Timberwolves, Ronny Turiaf,,activated from IL
20546.0,2014-04-02,Heat, Ray Allen,,activated from IL
20547.0,2014-04-03,Clippers,, Danny Granger,placed on IL with strained left hamstring
20548.0,2014-04-03,Clippers, J.J. Redick,,activated from IL
20549.0,2014-04-03,Spurs,, Aron Baynes,placed on IL with rib injury
20550.0,2014-04-03,Thunder,, Reggie Williams,placed on IL
20551.0,2014-04-03,Thunder, Kendrick Perkins,,activated from IL
20552.0,2014-04-03,Timberwolves, A.J. Price,,activated from IL
20553.0,2014-04-04,Cavaliers,, C.J. Miles,placed on IL with sprained left ankle (out for season)
20554.0,2014-04-04,Cavaliers,, Will Bynum,placed on IL with foot injury (out for season)
20555.0,2014-04-04,Jazz,, Brandon Rush,placed on IL with illness
20556.0,2014-04-04,Jazz, Malcolm Thomas (b. 1988-11-08),,activated from IL
20557.0,2014-04-04,Pistons, Josh Harrellson,,activated from IL
20558.0,2014-04-04,Raptors,, Amir Johnson,placed on IL with right ankle injury
20559.0,2014-04-04,Raptors, Dwight Buycks,,activated from IL
20560.0,2014-04-04,Thunder,, Thabo Sefolosha,placed on IL with strained left calf (P)
20561.0,2014-04-04,Thunder, Reggie Williams,,activated from IL
20562.0,2014-04-04,Timberwolves,, Dante Cunningham,placed on IL with legal issues
20563.0,2014-04-05,Nets,, Marquis Teague,placed on IL
20564.0,2014-04-05,Nets, Kevin Garnett,,activated from IL
20565.0,2014-04-05,Timberwolves, Dante Cunningham,,activated from IL
20566.0,2014-04-05,Jazz, Andris Biedrins,,activated from IL
20567.0,2014-04-06,Grizzlies,, Tayshaun Prince,placed on IL with sprained left ankle
20568.0,2014-04-06,Grizzlies, Jamaal Franklin,,activated from IL
20569.0,2014-04-06,Jazz,, Erik Murphy,placed on IL
20570.0,2014-04-06,Jazz,, Malcolm Thomas (b. 1988-11-08),placed on IL
20571.0,2014-04-06,Jazz, Brandon Rush,,activated from IL
20572.0,2014-04-06,Lakers,, Xavier Henry,placed on IL with left wrist injury
20573.0,2014-04-06,Spurs,, Damion James,placed on IL
20574.0,2014-04-06,Spurs, Matt Bonner,,activated from IL
20575.0,2014-04-06,Thunder,, Reggie Williams,placed on IL
20576.0,2014-04-06,Lakers, Jordan Farmar,,activated from IL
20577.0,2014-04-08,Nets,, Kevin Garnett,placed on IL with back injury
20578.0,2014-04-08,Nets, Marquis Teague,,activated from IL
20579.0,2014-04-08,Spurs,, (William) Tony Parker,placed on IL with back spasms
20580.0,2014-04-08,Spurs, Damion James,,activated from IL
20581.0,2014-04-08,Thunder, Thabo Sefolosha,,activated from IL
20582.0,2014-04-08,Timberwolves,, Shabazz Muhammad,placed on IL with sprained MCL in right knee (out for season)
20583.0,2014-04-09,Blazers,, Allen Crabbe,placed on IL
20584.0,2014-04-09,Blazers,, Maurice Williams / Mo Williams,placed on IL with knee injury
20585.0,2014-04-09,Bucks,, Ersan Ilyasova,placed on IL with right ankle injury (out for season)
20586.0,2014-04-09,Bucks,, Nate Wolters,placed on IL with fractured left hand (out for season)
20587.0,2014-04-09,Bucks, Larry Sanders (b. 1988-11-21),,activated from IL
20588.0,2014-04-09,Nets,, Andray Blatche,placed on IL with illness
20589.0,2014-04-09,Nets, Kevin Garnett,,activated from IL
20590.0,2014-04-09,Pacers,, Roy Hibbert,placed on IL
20591.0,2014-04-09,Pacers, C.J. Watson,,activated from IL
20592.0,2014-04-09,Raptors,, Julyan Stone,placed on IL
20593.0,2014-04-09,Raptors, Kyle Lowry,,activated from IL
20594.0,2014-04-09,Rockets,, Dwight Howard,placed on IL with sprained left ankle
20595.0,2014-04-09,Thunder,, Andre Roberson,placed on IL
20596.0,2014-04-09,Thunder,, Grant Jerrett,placed on IL
20597.0,2014-04-09,Wizards,, Chris Singleton,placed on IL
20598.0,2014-04-09,Wizards, Nene / Nene Hilario / Maybyner Hilario,,activated from IL
20599.0,2014-04-10,Spurs,, Damion James,placed on IL
20600.0,2014-04-10,Spurs, Aron Baynes,,activated from IL
20601.0,2014-04-10,Rockets, Greg Smith (b. 1991-01-08),,activated from IL
20602.0,2014-04-11,Blazers, Maurice Williams / Mo Williams,,activated from IL
20603.0,2014-04-11,Cavaliers,, Scotty Hopson,placed on IL
20604.0,2014-04-11,Cavaliers,, Sergey Karasev,placed on IL
20605.0,2014-04-11,Jazz,, Marvin Williams,placed on IL with knee injury
20606.0,2014-04-11,Jazz, Malcolm Thomas (b. 1988-11-08),,activated from IL
20607.0,2014-04-11,Nets,, Deron Williams,placed on IL with knee injury
20608.0,2014-04-11,Nets, Andray Blatche,,activated from IL
20609.0,2014-04-11,Pacers,, Solomon Hill,placed on IL
20610.0,2014-04-11,Pacers, Roy Hibbert,,activated from IL
20611.0,2014-04-11,Pelicans,, Jason Smith,placed on IL with right knee injury
20612.0,2014-04-11,Raptors,, Dwight Buycks,placed on IL
20613.0,2014-04-11,Raptors,, Landry Fields,placed on IL with respiratory ailment
20614.0,2014-04-11,Raptors, Amir Johnson,,activated from IL
20615.0,2014-04-11,Raptors, Julyan Stone,,activated from IL
20616.0,2014-04-11,Rockets,, Dexter Pittman,placed on IL
20617.0,2014-04-11,Rockets, Robert Covington,,activated from IL
20618.0,2014-04-11,Spurs, (William) Tony Parker,,activated from IL
20619.0,2014-04-11,Spurs, Damion James,,activated from IL
20620.0,2014-04-11,Cavaliers, C.J. Miles,,activated from IL
20621.0,2014-04-12,Heat,, Justin Hamilton (Anthony),placed on IL
20622.0,2014-04-12,Heat, Dwyane Wade,,activated from IL
20623.0,2014-04-12,Rockets,, Francisco Garcia,placed on IL with back injury
20624.0,2014-04-12,Rockets, Dexter Pittman,,activated from IL
20625.0,2014-04-12,Rockets, Dwight Howard,,activated from IL
20626.0,2014-04-12,Wizards,, Nene / Nene Hilario / Maybyner Hilario,placed on IL with knee injury
20627.0,2014-04-12,Wizards, Chris Singleton,,activated from IL
20628.0,2014-04-13,Blazers,, Victor Claver,placed on IL
20629.0,2014-04-13,Blazers, Joel Freeland,,activated from IL (P)
20630.0,2014-04-13,Grizzlies,, Jamaal Franklin,placed on IL
20631.0,2014-04-13,Grizzlies, Tayshaun Prince,,activated from IL
20632.0,2014-04-13,Nets,, Shaun Livingston,placed on IL with sprained right big toe
20633.0,2014-04-13,Nets, Deron Williams,,activated from IL
20634.0,2014-04-13,Raptors,, Julyan Stone,placed on IL
20635.0,2014-04-13,Raptors, Dwight Buycks,,activated from IL
20636.0,2014-04-14,Heat,, Chris Bosh,placed on IL
20637.0,2014-04-14,Heat,, LeBron James,placed on IL
20638.0,2014-04-14,Heat, Greg Oden,,activated from IL
20639.0,2014-04-14,Heat, Justin Hamilton (Anthony),,activated from IL
20640.0,2014-04-14,Raptors,, Dwight Buycks,placed on IL
20641.0,2014-04-14,Raptors, Julyan Stone,,activated from IL
20642.0,2014-04-14,Rockets, Francisco Garcia,,activated from IL
20643.0,2014-04-14,Spurs,, Danny Green,placed on IL
20644.0,2014-04-14,Spurs,, Kawhi Leonard,placed on IL
20645.0,2014-04-14,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
20646.0,2014-04-14,Spurs, Tim Duncan,,activated from IL
20647.0,2014-04-14,Thunder,, Russell Westbrook,placed on IL for rest
20648.0,2014-04-14,Thunder, Andre Roberson,,activated from IL
20649.0,2014-04-14,Warriors,, Andre Iguodala,placed on IL
20650.0,2014-04-14,Warriors,, Andrew Bogut,placed on IL with fractured right rib
20651.0,2014-04-14,Wizards,, Chris Singleton,placed on IL (out for season)
20652.0,2014-04-14,Wizards, Nene / Nene Hilario / Maybyner Hilario,,activated from IL
20653.0,2014-04-14,Rockets,, Isaiah Canaan,placed on IL
20654.0,2014-04-14,Rockets,, Robert Covington,placed on IL
20655.0,2014-04-14,Warriors, Ognjen Kuzmic / Ognen Kuzmic,,activated from IL
20656.0,2014-04-14,Warriors, Nemanja Nedovic,,activated from IL
20657.0,2014-04-16,Blazers,, LaMarcus Aldridge,placed on IL (out for season)
20658.0,2014-04-16,Blazers,, Maurice Williams / Mo Williams,placed on IL
20659.0,2014-04-16,Blazers, Allen Crabbe,,activated from IL
20660.0,2014-04-16,Blazers, Joel Freeland,,activated from IL
20661.0,2014-04-16,Blazers, Victor Claver,,activated from IL
20662.0,2014-04-16,Cavaliers,, Luol Deng,placed on IL with back injury (out for season)
20663.0,2014-04-16,Cavaliers, Carrick Felix,,activated from IL
20664.0,2014-04-16,Jazz,, Enes Kanter / Enes Freedom,placed on IL
20665.0,2014-04-16,Jazz, Erik Murphy,,activated from IL
20666.0,2014-04-16,Pacers,, C.J. Watson,placed on IL (out for season)
20667.0,2014-04-16,Pacers, Solomon Hill,,activated from IL
20668.0,2014-04-16,Raptors,, Julyan Stone,placed on IL
20669.0,2014-04-16,Raptors, Dwight Buycks,,activated from IL
20670.0,2014-04-16,Rockets,, Francisco Garcia,placed on IL (out for season)
20671.0,2014-04-16,Rockets,, James Harden,placed on IL (out for season)
20672.0,2014-04-16,Rockets, Isaiah Canaan,,activated from IL
20673.0,2014-04-16,Rockets, Robert Covington,,activated from IL
20674.0,2014-04-16,Spurs,, Marco Belinelli,placed on IL (out for season)
20675.0,2014-04-16,Spurs,, Tim Duncan,placed on IL
20676.0,2014-04-16,Spurs, Danny Green,,activated from IL
20677.0,2014-04-16,Spurs, Kawhi Leonard,,activated from IL
20678.0,2014-04-16,Thunder,, Andre Roberson,placed on IL
20679.0,2014-04-16,Thunder, Russell Westbrook,,activated from IL
20680.0,2014-04-16,Warriors,, Jermaine O'Neal,placed on IL (out for season)
20681.0,2014-04-16,Warriors, Andre Iguodala,,activated from IL
20682.0,2014-04-16,Knicks,, Lamar Odom,placed on IL
20683.0,2014-04-19,Cavaliers,, Will Bynum,placed on IL
20684.0,2014-04-19,Clippers,, Reggie Bullock,placed on IL
20685.0,2014-04-19,Grizzlies,, Jamaal Franklin,placed on IL
20686.0,2014-04-19,Grizzlies,, Quincy Pondexter,placed on IL (out for season)
20687.0,2014-04-19,Hawks,, Jeff Teague,placed on IL (out for season)
20688.0,2014-04-19,Hawks, Al Horford,,activated from IL
20689.0,2014-04-19,Hawks, Gustavo Ayon,,activated from IL
20690.0,2014-04-19,Hawks, John Jenkins,,activated from IL
20691.0,2014-04-19,Nets,, Brook Lopez,placed on IL (out for season)
20692.0,2014-04-19,Pacers,, Solomon Hill,placed on IL
20693.0,2014-04-19,Raptors,, Dwight Buycks,placed on IL (out for season)
20694.0,2014-04-19,Raptors,, Julyan Stone,placed on IL
20695.0,2014-04-19,Thunder,, Andre Roberson,placed on IL
20696.0,2014-04-19,Thunder,, Grant Jerrett,placed on IL
20697.0,2014-04-19,Warriors,, Andrew Bogut,placed on IL with fractured right rib
20698.0,2014-04-19,Warriors,, Festus Ezeli,placed on IL
20699.0,2014-04-19,Warriors,, Nemanja Nedovic,placed on IL with calf injury
20700.0,2014-04-20,Blazers,, Allen Crabbe,placed on IL (out for season)
20701.0,2014-04-20,Blazers,, Victor Claver,placed on IL
20702.0,2014-04-20,Bulls,, Greg Smith (b. 1991-01-08),placed on IL
20703.0,2014-04-20,Heat,, Justin Hamilton (Anthony),placed on IL (out for season)
20704.0,2014-04-20,Heat,, Michael Beasley,placed on IL with sprained right ankle
20705.0,2014-04-20,Mavericks,, Gal Mekel,placed on IL
20706.0,2014-04-20,Mavericks,, Ricky Ledo,placed on IL (out for season)
20707.0,2014-04-20,Rockets,, Isaiah Canaan,placed on IL
20708.0,2014-04-20,Rockets,, Robert Covington,placed on IL
20709.0,2014-04-20,Spurs,, Aron Baynes,placed on IL
20710.0,2014-04-20,Spurs,, Damion James,placed on IL (out for season)
20711.0,2014-04-20,Wizards,, Glen Rice Jr.,placed on IL (out for season)
20712.0,2014-04-26,Spurs,, Austin Daye,placed on IL (out for season)
20713.0,2014-04-26,Spurs, Aron Baynes,,activated from IL
20714.0,2014-04-27,Raptors,, Landry Fields,placed on IL
20715.0,2014-04-27,Raptors, Julyan Stone,,activated from IL
20716.0,2014-04-29,Warriors, Nemanja Nedovic,,activated from IL
20717.0,2014-04-30,Raptors,, Julyan Stone,placed on IL (out for season)
20718.0,2014-04-30,Raptors, Landry Fields,,activated from IL
20719.0,2014-05-01,Clippers,, Hidayet Turkoglu / Hedo Turkoglu,placed on IL with back injury (out for season)
20720.0,2014-05-01,Clippers, Reggie Bullock,,activated from IL
20721.0,2014-05-03,Grizzlies,, Nick Calathes,placed on IL during suspension
20722.0,2014-05-03,Grizzlies, Jamaal Franklin,,activated from IL
20723.0,2014-05-06,Heat,, Greg Oden,placed on IL
20724.0,2014-05-06,Heat, Michael Beasley,,activated from IL
20725.0,2014-05-10,Blazers,, Maurice Williams / Mo Williams,placed on IL with strained groin
20726.0,2014-05-10,Blazers, Victor Claver,,activated from IL
20727.0,2014-05-18,Pacers,, Evan Turner,placed on IL with flu
20728.0,2014-05-18,Pacers, Solomon Hill,,activated from IL
20729.0,2014-05-19,Thunder,, Serge Ibaka,placed on IL with left calf injury
20730.0,2014-05-19,Thunder, Andre Roberson,,activated from IL
20731.0,2014-05-20,Pacers,, Solomon Hill,placed on IL
20732.0,2014-05-20,Pacers, Evan Turner,,activated from IL
20733.0,2014-05-24,Heat,, Michael Beasley,placed on IL
20734.0,2014-05-24,Heat, Greg Oden,,activated from IL
20735.0,2014-05-25,Thunder,, Andre Roberson,placed on IL
20736.0,2014-05-25,Thunder, Serge Ibaka,,activated from IL
20737.0,2014-05-26,Heat,, Chris Andersen,placed on IL with bruised thigh
20738.0,2014-05-26,Heat, Michael Beasley,,activated from IL
20739.0,2014-05-30,Heat,, Michael Beasley,placed on IL
20740.0,2014-05-30,Heat, Chris Andersen,,activated from IL
20741.0,2014-06-15,Heat,, Greg Oden,placed on IL (out for season)
20742.0,2014-06-15,Heat, Michael Beasley,,activated from IL
20743.0,2014-10-28,Lakers,, Nick Young,placed on IL recovering from surgery on right thumb to repair torn ligament
20744.0,2014-10-28,Lakers,, Steve Nash,placed on IL with back injury (out for season)
20745.0,2014-10-28,Magic,, Channing Frye,placed on IL with sprained MCL in left knee
20746.0,2014-10-28,Magic,, Victor Oladipo,placed on IL recovering from surgery to repair facial fracture
20747.0,2014-10-28,Mavericks,, Raymond Felton,placed on IL with sprained right ankle
20748.0,2014-10-28,Mavericks,, Ricky Ledo,placed on IL
